X_mm,Y_mm,Z_mm
241.7300,391.9298,-392.8045
241.7465,391.9415,-393.1375
241.7600,391.9487,-393.4707
241.7719,391.9536,-393.8041
241.7835,391.9581,-394.1375
241.7948,391.9624,-394.4709
241.8049,391.9656,-394.8043
241.8131,391.9671,-395.1378
241.8200,391.9676,-395.4714
241.8266,391.9679,-395.8050
241.8328,391.9683,-396.1385
241.8372,391.9694,-396.4721
241.8380,391.9717,-396.8057
241.8363,391.9750,-397.1393
241.8337,391.9786,-397.4729
241.8314,391.9826,-397.8065
241.8315,391.9884,-398.1399
241.8395,392.0000,-398.4728
241.8581,392.0195,-398.8049
241.8828,392.0435,-399.1367
241.9088,392.0684,-399.4684
241.9353,392.0931,-399.8000
241.9645,392.1160,-400.1314
242.0013,392.1336,-400.4622
242.0479,392.1446,-400.7920
242.0998,392.1519,-401.1215
242.1526,392.1584,-401.4508
242.2032,392.1648,-401.7804
242.2433,392.1708,-402.1109
242.2659,392.1764,-402.4431
242.2778,392.1816,-402.7763
242.2872,392.1867,-403.1098
242.2959,392.1907,-403.4432
242.3026,392.1891,-403.7764
242.3049,392.1753,-404.1091
242.3027,392.1492,-404.4413
242.2985,392.1175,-404.7734
242.2939,392.0847,-405.1053
242.2887,392.0522,-405.4373
242.2821,392.0210,-405.7694
242.2734,391.9916,-406.1016
242.2634,391.9635,-406.4339
242.2532,391.9378,-406.7660
242.2423,391.9243,-407.0974
242.2299,391.9399,-407.4270
242.2160,391.9882,-407.7545
242.2013,392.0529,-408.0809
242.1865,392.1206,-408.4072
242.1721,392.1856,-408.7338
242.1599,392.2366,-409.0621
242.1514,392.2639,-409.3932
242.1452,392.2759,-409.7262
242.1398,392.2839,-410.0596
242.1355,392.2929,-410.3930
242.1366,392.3085,-410.7256
242.1484,392.3377,-411.0568
242.1699,392.3790,-411.3866
242.1955,392.4254,-411.7159
242.2217,392.4723,-412.0452
242.2472,392.5163,-412.3747
242.2703,392.5512,-412.7053
242.2901,392.5736,-413.0372
242.3081,392.5890,-413.3699
242.3255,392.6029,-413.7028
242.3411,392.6161,-414.0357
242.3484,392.6270,-414.3686
242.3408,392.6335,-414.7015
242.3224,392.6369,-415.0343
242.3004,392.6392,-415.3672
242.2781,392.6416,-415.7001
242.2568,392.6453,-416.0329
242.2393,392.6535,-416.3658
242.2273,392.6680,-416.6988
242.2184,392.6862,-417.0318
242.2102,392.7051,-417.3648
242.2021,392.7240,-417.6978
242.1943,392.7422,-418.0308
242.1869,392.7590,-418.3639
242.1798,392.7748,-418.6971
242.1729,392.7903,-419.0303
242.1663,392.8059,-419.3635
242.1611,392.8226,-419.6966
242.1600,392.8423,-420.0296
242.1637,392.8655,-420.3623
242.1699,392.8906,-420.6949
242.1767,392.9157,-421.0275
242.1846,392.9357,-421.3596
242.1974,392.9329,-421.6900
242.2181,392.8921,-422.0173
242.2437,392.8277,-422.3428
242.2705,392.7579,-422.6679
242.2971,392.6879,-422.9930
242.3215,392.6207,-423.3186
242.3387,392.5629,-423.6460
242.3455,392.5184,-423.9760
242.3464,392.4817,-424.3074
242.3460,392.4467,-424.6392
242.3454,392.4133,-424.9711
242.3441,392.3864,-425.3034
242.3419,392.3706,-425.6364
242.3389,392.3623,-425.9698
242.3356,392.3562,-426.3033
242.3311,392.3514,-426.6367
242.3199,392.3523,-426.9692
242.2928,392.3666,-427.2997
242.2478,392.3960,-427.6277
242.1939,392.4330,-427.9546
242.1386,392.4711,-428.2813
242.0874,392.5054,-428.6084
242.0523,392.5250,-428.9371
242.0419,392.5218,-429.2683
242.0463,392.5052,-429.6009
242.0538,392.4859,-429.9338
242.0614,392.4685,-430.2667
242.0683,392.4614,-430.5995
242.0737,392.4723,-430.9321
242.0781,392.4959,-431.2646
242.0821,392.5234,-431.5970
242.0843,392.5512,-431.9294
242.0789,392.5781,-432.2616
242.0604,392.6034,-432.5933
242.0328,392.6276,-432.9248
242.0026,392.6514,-433.2562
241.9720,392.6750,-433.5875
241.9409,392.6965,-433.9189
241.9080,392.7108,-434.2503
241.8726,392.7143,-434.5818
241.8358,392.7114,-434.9133
241.7986,392.7069,-435.2449
241.7622,392.7000,-435.5763
241.7284,392.6839,-435.9073
241.6990,392.6535,-436.2378
241.6722,392.6145,-436.5679
241.6460,392.5741,-436.8980
241.6198,392.5374,-437.2284
241.5936,392.5121,-437.5594
241.5674,392.5023,-437.8913
241.5411,392.5010,-438.2238
241.5148,392.5015,-438.5564
241.4883,392.5000,-438.8888
241.4610,392.4889,-439.2205
241.4321,392.4606,-439.5509
241.4020,392.4194,-439.8803
241.3715,392.3738,-440.2093
241.3410,392.3283,-440.5383
241.3109,392.2888,-440.8673
241.2822,392.2730,-441.1964
241.2556,392.2942,-441.5255
241.2304,392.3372,-441.8547
241.2056,392.3849,-442.1839
241.1811,392.4305,-442.5133
241.1582,392.4663,-442.8437
241.1377,392.4862,-443.1756
241.1188,392.4967,-443.5084
241.1002,392.5049,-443.8414
241.0824,392.5117,-444.1743
241.0680,392.5122,-444.5072
241.0604,392.5004,-444.8399
241.0588,392.4777,-445.1725
241.0591,392.4509,-445.5049
241.0570,392.4251,-445.8374
241.0462,392.4049,-446.1697
241.0236,392.3923,-446.5019
240.9945,392.3839,-446.8341
240.9640,392.3764,-447.1662
240.9333,392.3692,-447.4984
240.9024,392.3632,-447.8305
240.8710,392.3607,-448.1626
240.8388,392.3628,-448.4946
240.8062,392.3674,-448.8266
240.7740,392.3733,-449.1586
240.7442,392.3830,-449.4905
240.7197,392.4012,-449.8224
240.7009,392.4283,-450.1541
240.6848,392.4598,-450.4858
240.6691,392.4918,-450.8175
240.6523,392.5223,-451.1493
240.6327,392.5487,-451.4812
240.6097,392.5700,-451.8133
240.5849,392.5886,-452.1454
240.5596,392.6066,-452.4776
240.5341,392.6232,-452.8098
240.5071,392.6344,-453.1420
240.4781,392.6369,-453.4742
240.4478,392.6342,-453.8064
240.4172,392.6304,-454.1386
240.3866,392.6272,-454.4708
240.3564,392.6280,-454.8029
240.3270,392.6362,-455.1350
240.2982,392.6508,-455.4670
240.2694,392.6672,-455.7989
240.2391,392.6789,-456.1306
240.2052,392.6782,-456.4617
240.1671,392.6628,-456.7923
240.1267,392.6399,-457.1226
240.0859,392.6159,-457.4528
240.0453,392.5970,-457.7824
240.0058,392.6025,-458.1094
239.9681,392.6521,-458.4318
239.9320,392.7352,-458.7506
239.8963,392.8292,-459.0683
239.8613,392.9194,-459.3862
239.8286,392.9835,-459.7066
239.8003,392.9983,-460.0315
239.7755,392.9736,-460.3601
239.7520,392.9343,-460.6900
239.7284,392.8934,-461.0201
239.7027,392.8576,-461.3504
239.6714,392.8361,-461.6808
239.6332,392.8322,-462.0114
239.5912,392.8376,-462.3422
239.5486,392.8444,-462.6730
239.5061,392.8493,-463.0039
239.4640,392.8509,-463.3348
239.4222,392.8505,-463.6658
239.3805,392.8499,-463.9968
239.3400,392.8510,-464.3278
239.3051,392.8601,-464.6588
239.2805,392.8837,-464.9898
239.2637,392.9184,-465.3209
239.2496,392.9569,-465.6519
239.2350,392.9953,-465.9830
239.2160,393.0300,-466.3139
239.1879,393.0568,-466.6447
239.1507,393.0758,-466.9754
239.1092,393.0913,-467.3061
239.0659,393.1053,-467.6365
239.0171,393.1151,-467.9660
238.9573,393.1164,-468.2935
238.8870,393.1099,-468.6192
238.8124,393.1000,-468.9442
238.7377,393.0904,-469.2691
238.6671,393.0850,-469.5948
238.6047,393.0882,-469.9221
238.5495,393.0991,-470.2507
238.4974,393.1131,-470.5799
238.4462,393.1272,-470.9093
238.3963,393.1390,-471.2389
238.3490,393.1461,-471.5690
238.3041,393.1491,-471.8995
238.2600,393.1505,-472.2302
238.2159,393.1515,-472.5609
238.1708,393.1523,-472.8914
238.1224,393.1525,-473.2215
238.0698,393.1519,-473.5509
238.0149,393.1509,-473.8800
237.9596,393.1499,-474.2090
237.9045,393.1506,-474.5380
237.8509,393.1589,-474.8668
237.7998,393.1798,-475.1955
237.7503,393.2085,-475.5241
237.7017,393.2370,-475.8526
237.6567,393.2541,-476.1806
237.6208,393.2404,-476.5074
237.5964,393.1887,-476.8326
237.5779,393.1168,-477.1571
237.5607,393.0410,-477.4815
237.5422,392.9688,-477.8061
237.5177,392.9147,-478.1319
237.4824,392.8928,-478.4599
237.4392,392.8944,-478.7896
237.3936,392.9033,-479.1197
237.3488,392.9094,-479.4496
237.3101,392.8972,-479.7778
237.2829,392.8500,-480.1028
237.2653,392.7736,-480.4251
237.2513,392.6865,-480.7463
237.2359,392.6035,-481.0672
237.2109,392.5499,-481.3873
237.1671,392.5546,-481.7057
237.1066,392.6104,-482.0226
237.0394,392.6869,-482.3391
236.9716,392.7618,-482.6556
236.9068,392.8108,-482.9737
236.8482,392.8102,-483.2945
236.7946,392.7687,-483.6176
236.7429,392.7116,-483.9416
236.6914,392.6526,-484.2658
236.6395,392.5984,-484.5905
236.5862,392.5578,-484.9165
236.5312,392.5341,-485.2441
236.4754,392.5193,-485.5725
236.4195,392.5068,-485.9012
236.3641,392.4967,-486.2299
236.3107,392.4929,-486.5590
236.2597,392.4976,-486.8885
236.2100,392.5069,-487.2183
236.1605,392.5168,-487.5481
236.1103,392.5245,-487.8777
236.0585,392.5271,-488.2072
236.0052,392.5245,-488.5365
235.9511,392.5197,-488.8656
235.8975,392.5164,-489.1946
235.8466,392.5240,-489.5229
235.8022,392.5561,-489.8495
235.7646,392.6139,-490.1743
235.7301,392.6840,-490.4983
235.6957,392.7545,-490.8223
235.6587,392.8146,-491.1469
235.6152,392.8496,-491.4731
235.5644,392.8568,-491.8010
235.5100,392.8502,-492.1297
235.4536,392.8410,-492.4583
235.3913,392.8325,-492.7856
235.3178,392.8260,-493.1106
235.2354,392.8210,-493.4337
235.1500,392.8164,-493.7561
235.0670,392.8105,-494.0790
234.9942,392.8001,-494.4037
234.9359,392.7834,-494.7313
234.8859,392.7630,-495.0604
234.8377,392.7419,-495.3898
234.7891,392.7232,-495.7190
234.7382,392.7166,-496.0472
234.6823,392.7358,-496.3730
234.6215,392.7802,-496.6966
234.5587,392.8348,-497.0193
234.4965,392.8858,-497.3427
234.4363,392.9245,-497.6680
234.3780,392.9513,-497.9951
234.3206,392.9728,-498.3229
234.2629,392.9933,-498.6509
234.2025,393.0135,-498.9783
234.1361,393.0330,-499.3045
234.0635,393.0519,-499.6295
233.9883,393.0703,-499.9540
233.9167,393.0871,-500.2789
233.8630,393.0970,-500.6060
233.8385,393.0957,-500.9367
233.8315,393.0877,-501.2697
233.8279,393.0786,-501.6030
233.8191,393.0741,-501.9344
233.7841,393.0915,-502.2569
233.7016,393.1488,-502.5630
233.5827,393.2363,-502.8568
233.4524,393.3302,-503.1470
233.3274,393.4037,-503.4406
233.2184,393.4274,-503.7433
233.1266,393.3985,-504.0555
233.0430,393.3444,-504.3725
232.9610,393.2859,-504.6903
232.8785,393.2312,-505.0086
232.7944,393.1912,-505.3278
232.7076,393.1729,-505.6484
232.6194,393.1672,-505.9698
232.5309,393.1644,-506.2915
232.4429,393.1621,-506.6133
232.3565,393.1606,-506.9355
232.2721,393.1600,-507.2583
232.1886,393.1600,-507.5813
232.1058,393.1603,-507.9045
232.0247,393.1621,-508.2281
231.9479,393.1673,-508.5526
231.8756,393.1760,-508.8781
231.8054,393.1865,-509.2041
231.7352,393.1970,-509.5300
231.6627,393.2062,-509.8555
231.5861,393.2129,-510.1801
231.5062,393.2176,-510.5040
231.4253,393.2218,-510.8276
231.3453,393.2268,-511.1514
231.2698,393.2357,-511.4761
231.2021,393.2512,-511.8022
231.1390,393.2706,-512.1291
231.0763,393.2894,-512.4562
231.0107,393.3009,-512.7827
230.9397,393.2997,-513.1083
230.8652,393.2899,-513.4331
230.7900,393.2774,-513.7579
230.7175,393.2634,-514.0831
230.6543,393.2456,-514.4097
230.6048,393.2222,-514.7383
230.5632,393.1956,-515.0681
230.5231,393.1684,-515.3982
230.4813,393.1429,-515.7280
230.4310,393.1257,-516.0563
230.3648,393.1238,-516.3819
230.2864,393.1339,-516.7054
230.2035,393.1481,-517.0282
230.1206,393.1605,-517.3509
230.0405,393.1619,-517.6740
229.9653,393.1450,-517.9979
229.8930,393.1169,-518.3222
229.8209,393.0871,-518.6465
229.7458,393.0622,-518.9701
229.6634,393.0500,-519.2922
229.5725,393.0525,-519.6126
229.4791,393.0622,-519.9324
229.3944,393.0723,-520.2542
229.3275,393.0805,-520.5799
229.2754,393.0870,-520.9089
229.2282,393.0930,-521.2389
229.1763,393.1001,-521.5678
229.1065,393.1112,-521.8920
229.0117,393.1277,-522.2100
228.9028,393.1471,-522.5244
228.7921,393.1662,-522.8384
228.6868,393.1803,-523.1542
228.5916,393.1856,-523.4734
228.5035,393.1845,-523.7950
228.4178,393.1822,-524.1174
228.3327,393.1842,-524.4397
228.2479,393.1977,-524.7615
228.1636,393.2246,-525.0828
228.0795,393.2583,-525.4038
227.9954,393.2919,-525.7248
227.9107,393.3183,-526.0461
227.8252,393.3324,-526.3680
227.7391,393.3388,-526.6902
227.6529,393.3435,-527.0124
227.5665,393.3502,-527.3344
227.4796,393.3672,-527.6554
227.3919,393.4024,-527.9745
227.3036,393.4505,-528.2922
227.2154,393.5008,-528.6098
227.1290,393.5418,-528.9283
227.0465,393.5616,-529.2493
226.9679,393.5605,-529.5725
226.8909,393.5500,-529.8967
226.8136,393.5384,-530.2210
226.7325,393.5302,-530.5443
226.6444,393.5288,-530.8658
226.5506,393.5328,-531.1858
226.4548,393.5389,-531.5053
226.3587,393.5451,-531.8248
226.2636,393.5505,-532.1445
226.1699,393.5544,-532.4647
226.0771,393.5572,-532.7851
225.9854,393.5575,-533.1054
225.8983,393.5451,-533.4249
225.8222,393.5019,-533.7422
225.7588,393.4235,-534.0571
225.7015,393.3282,-534.3708
225.6430,393.2354,-534.6848
225.5760,393.1638,-535.0008
225.4962,393.1241,-535.3198
225.4089,393.1030,-535.6405
225.3199,393.0861,-535.9616
225.2304,393.0703,-536.2825
225.1398,393.0563,-536.6033
225.0480,393.0443,-536.9238
224.9554,393.0336,-537.2442
224.8617,393.0250,-537.5641
224.7630,393.0247,-537.8821
224.6554,393.0393,-538.1967
224.5414,393.0645,-538.5089
224.4264,393.0911,-538.8208
224.3151,393.1095,-539.1342
224.2100,393.1146,-539.4504
224.1087,393.1117,-539.7681
224.0079,393.1092,-540.0860
223.9061,393.1161,-540.4029
223.8021,393.1409,-540.7179
223.6964,393.1802,-541.0315
223.5901,393.2244,-541.3445
223.4842,393.2662,-541.6578
223.3802,393.2957,-541.9726
223.2790,393.3058,-542.2895
223.1796,393.3046,-542.6078
223.0821,393.3007,-542.9267
222.9919,393.2960,-543.2474
222.9156,393.2902,-543.5715
222.8513,393.2835,-543.8985
222.7921,393.2780,-544.2266
222.7352,393.2796,-544.5550
222.6809,393.2941,-544.8834
222.6284,393.3181,-545.2118
222.5752,393.3448,-545.5399
222.5149,393.3704,-545.8663
222.4368,393.3919,-546.1885
222.3386,393.4088,-546.5059
222.2298,393.4227,-546.8207
222.1171,393.4332,-547.1344
221.9996,393.4363,-547.4463
221.8770,393.4312,-547.7563
221.7521,393.4227,-548.0654
221.6293,393.4188,-548.3749
221.5146,393.4315,-548.6861
221.4108,393.4669,-548.9998
221.3131,393.5144,-549.3148
221.2162,393.5596,-549.6299
221.1171,393.5815,-549.9439
221.0140,393.5615,-550.2558
220.9080,393.5112,-550.5662
220.8010,393.4511,-550.8761
220.6950,393.3906,-551.1866
220.5938,393.3351,-551.4993
220.5004,393.2878,-551.8158
220.4117,393.2457,-552.1345
220.3229,393.2079,-552.4535
220.2291,393.1845,-552.7711
220.1259,393.1870,-553.0862
220.0157,393.2091,-553.3995
219.9028,393.2375,-553.7120
219.7882,393.2658,-554.0240
219.6703,393.2914,-554.3350
219.5489,393.3138,-554.6449
219.4259,393.3347,-554.9543
219.3041,393.3541,-555.2641
219.1891,393.3685,-555.5765
219.0860,393.3742,-555.8932
218.9905,393.3736,-556.2126
218.8944,393.3677,-556.5316
218.7898,393.3516,-556.8471
218.6736,393.3220,-557.1576
218.5510,393.2852,-557.4656
218.4277,393.2481,-557.7733
218.3068,393.2160,-558.0824
218.1898,393.1918,-558.3937
218.0751,393.1724,-558.7063
217.9601,393.1543,-559.0190
217.8415,393.1380,-559.3303
217.7165,393.1245,-559.6392
217.5870,393.1132,-559.9463
217.4583,393.1034,-560.2537
217.3402,393.0977,-560.5644
217.2430,393.1000,-560.8818
217.1636,393.1090,-561.2049
217.0910,393.1211,-561.5302
217.0187,393.1368,-561.8553
216.9438,393.1603,-562.1793
216.8654,393.1932,-562.5017
216.7840,393.2302,-562.8228
216.6951,393.2639,-563.1417
216.5888,393.2870,-563.4551
216.4626,393.2980,-563.7624
216.3265,393.3028,-564.0667
216.1893,393.3056,-564.3707
216.0562,393.3052,-564.6764
215.9304,393.2996,-564.9852
215.8095,393.2906,-565.2960
215.6903,393.2821,-565.6073
215.5729,393.2802,-565.9192
215.4587,393.2915,-566.2319
215.3472,393.3140,-566.5453
215.2364,393.3413,-566.8587
215.1236,393.3722,-567.1710
215.0058,393.4099,-567.4805
214.8821,393.4541,-567.7868
214.7540,393.4961,-568.0911
214.6204,393.5190,-568.3937
214.4797,393.5139,-568.6943
214.3351,393.4928,-568.9937
214.1911,393.4700,-569.2936
214.0519,393.4529,-569.5960
213.9202,393.4449,-569.9021
213.7933,393.4422,-570.2105
213.6714,393.4402,-570.5206
213.5636,393.4365,-570.8352
213.4770,393.4303,-571.1563
213.4023,393.4224,-571.4810
213.3276,393.4116,-571.8056
213.2415,393.3912,-572.1260
213.1374,393.3553,-572.4396
213.0225,393.3106,-572.7493
212.9039,393.2660,-573.0576
212.7785,393.2317,-573.3637
212.6414,393.2165,-573.6659
212.4952,393.2159,-573.9651
212.3468,393.2190,-574.2637
212.2029,393.2163,-574.5641
212.0676,393.2018,-574.8681
211.9386,393.1788,-575.1747
211.8114,393.1536,-575.4820
211.6837,393.1307,-575.7894
211.5547,393.1134,-576.0964
211.4244,393.1014,-576.4032
211.2944,393.0925,-576.7103
211.1694,393.0878,-577.0190
211.0564,393.0921,-577.3319
210.9567,393.1060,-577.6493
210.8633,393.1248,-577.9689
210.7694,393.1442,-578.2884
210.6681,393.1620,-578.6054
210.5544,393.1773,-578.9183
210.4333,393.1908,-579.2288
210.3112,393.2024,-579.5389
210.1918,393.2069,-579.8501
210.0772,393.1993,-580.1629
209.9654,393.1837,-580.4767
209.8535,393.1653,-580.7905
209.7388,393.1447,-581.1030
209.6202,393.1216,-581.4139
209.4993,393.0983,-581.7238
209.3758,393.0816,-582.0323
209.2456,393.0861,-582.3368
209.1063,393.1196,-582.6359
208.9617,393.1692,-582.9319
208.8146,393.2210,-583.2265
208.6598,393.2665,-583.5173
208.4893,393.2985,-583.8003
208.3042,393.3175,-584.0761
208.1157,393.3298,-584.3504
207.9393,393.3366,-584.6318
207.7842,393.3364,-584.9257
207.6421,393.3319,-585.2272
207.5028,393.3260,-585.5302
207.3634,393.3184,-585.8332
207.2236,393.3077,-586.1360
207.0839,393.2955,-586.4386
206.9478,393.2843,-586.7426
206.8269,393.2794,-587.0518
206.7305,393.2848,-587.3695
206.6483,393.2965,-587.6922
206.5662,393.3115,-588.0149
206.4744,393.3325,-588.3342
206.3690,393.3617,-588.6488
206.2557,393.3953,-588.9607
206.1394,393.4277,-589.2715
206.0173,393.4503,-589.5804
205.8858,393.4571,-589.8862
205.7493,393.4545,-590.1904
205.6147,393.4505,-590.4954
205.4881,393.4484,-590.8037
205.3713,393.4489,-591.1159
205.2585,393.4540,-591.4295
205.1420,393.4730,-591.7403
205.0179,393.5139,-592.0460
204.8891,393.5669,-592.3488
204.7592,393.6163,-592.6515
204.6290,393.6503,-592.9557
204.4984,393.6666,-593.2615
204.3677,393.6734,-593.5682
204.2366,393.6744,-593.8749
204.1048,393.6679,-594.1811
203.9725,393.6556,-594.4870
203.8410,393.6435,-594.7931
203.7136,393.6437,-595.1002
203.5939,393.6661,-595.4092
203.4794,393.7047,-595.7195
203.3627,393.7453,-596.0281
203.2279,393.7716,-596.3267
203.0587,393.7697,-596.6065
202.8624,393.7455,-596.8714
202.6583,393.7142,-597.1323
202.4640,393.6876,-597.3998
202.2923,393.6728,-597.6821
202.1411,393.6687,-597.9778
201.9985,393.6691,-598.2791
201.8574,393.6705,-598.5814
201.7165,393.6721,-598.8838
201.5757,393.6740,-599.1863
201.4377,393.6778,-599.4896
201.3119,393.6899,-599.7968
201.2074,393.7163,-600.1108
201.1166,393.7515,-600.4293
201.0262,393.7850,-600.7483
200.9293,393.8101,-601.0662
200.8263,393.8281,-601.3828
200.7200,393.8433,-601.6986
200.6082,393.8581,-602.0123
200.4855,393.8729,-602.3217
200.3526,393.8876,-602.6270
200.2133,393.8988,-602.9293
200.0648,393.8939,-603.2251
199.9009,393.8600,-603.5101
199.7259,393.8079,-603.7870
199.5482,393.7669,-604.0622
199.3722,393.7641,-604.3389
199.1985,393.8000,-604.6176
199.0266,393.8514,-604.8978
198.8588,393.8948,-605.1809
198.6996,393.9131,-605.4702
198.5491,393.9054,-605.7660
198.4023,393.8872,-606.0645
198.2540,393.8741,-606.3627
198.1023,393.8727,-606.6595
197.9491,393.8768,-606.9555
197.7983,393.8741,-607.2522
197.6535,393.8533,-607.5505
197.5148,393.8143,-607.8506
197.3782,393.7693,-608.1512
197.2383,393.7341,-608.4508
197.0913,393.7195,-608.7486
196.9386,393.7197,-609.0446
196.7818,393.7210,-609.3386
196.6188,393.7128,-609.6288
196.4491,393.6928,-609.9149
196.2768,393.6663,-610.1992
196.1077,393.6357,-610.4850
195.9452,393.6002,-610.7740
195.7868,393.5628,-611.0651
195.6290,393.5305,-611.3570
195.4702,393.5103,-611.6491
195.3110,393.5004,-611.9418
195.1566,393.4936,-612.2367
195.0179,393.4833,-612.5383
194.9009,393.4671,-612.8490
194.7959,393.4478,-613.1648
194.6908,393.4303,-613.4803
194.5730,393.4246,-613.7897
194.4315,393.4406,-614.0878
194.2720,393.4719,-614.3774
194.1086,393.5000,-614.6659
193.9492,393.5116,-614.9576
193.7950,393.5079,-615.2525
193.6485,393.4894,-615.5497
193.5179,393.4462,-615.8498
193.4049,393.3759,-616.1532
193.2978,393.2963,-616.4575
193.1793,393.2325,-616.7597
193.0401,393.1980,-617.0580
192.8891,393.1809,-617.3542
192.7382,393.1661,-617.6513
192.5930,393.1483,-617.9509
192.4530,393.1275,-618.2529
192.3142,393.1051,-618.5554
192.1723,393.0814,-618.8564
192.0258,393.0567,-619.1550
191.8756,393.0349,-619.4513
191.7191,393.0301,-619.7423
191.5506,393.0601,-620.0230
191.3715,393.1218,-620.2945
191.1896,393.1951,-620.5635
191.0146,393.2626,-620.8382
190.8517,393.3168,-621.1233
190.6971,393.3600,-621.4150
190.5483,393.3872,-621.7106
190.4072,393.3884,-622.0107
190.2721,393.3703,-622.3143
190.1399,393.3472,-622.6196
190.0100,393.3267,-622.9261
189.8817,393.3094,-623.2336
189.7528,393.2927,-623.5408
189.6206,393.2741,-623.8465
189.4846,393.2536,-624.1503
189.3460,393.2361,-624.4528
189.2050,393.2362,-624.7532
189.0604,393.2643,-625.0507
188.9134,393.3043,-625.3466
188.7645,393.3329,-625.6425
188.6135,393.3420,-625.9389
188.4584,393.3401,-626.2336
188.2895,393.3352,-626.5197
188.0990,393.3292,-626.7919
187.8970,393.3228,-627.0567
187.7004,393.3174,-627.3251
187.5200,393.3147,-627.6042
187.3545,393.3152,-627.8931
187.1968,393.3221,-628.1865
187.0439,393.3416,-628.4816
186.8949,393.3735,-628.7779
186.7468,393.4072,-629.0744
186.5959,393.4274,-629.3700
186.4411,393.4280,-629.6645
186.2868,393.4222,-629.9597
186.1354,393.4215,-630.2564
185.9796,393.4188,-630.5489
185.8036,393.3972,-630.8253
185.6028,393.3520,-631.0823
185.4000,393.3054,-631.3390
185.2162,393.2780,-631.6127
185.0468,393.2659,-631.8988
184.8835,393.2633,-632.1893
184.7237,393.2690,-632.4818
184.5611,393.2762,-632.7721
184.3849,393.2747,-633.0532
184.1922,393.2626,-633.3230
184.0003,393.2542,-633.5923
183.8296,393.2671,-633.8736
183.6786,393.3010,-634.1659
183.5246,393.3412,-634.4559
183.3444,393.3756,-634.7294
183.1397,393.4000,-634.9875
182.9387,393.4078,-635.2475
182.7676,393.3898,-635.5253
182.6222,393.3571,-635.8183
182.4782,393.3485,-636.1113
182.3200,393.3909,-636.3943
182.1523,393.4579,-636.6714
181.9837,393.5003,-636.9495
181.8184,393.4931,-637.2326
181.6618,393.4656,-637.5220
181.5217,393.4563,-637.8205
181.3972,393.4717,-638.1273
181.2763,393.4959,-638.4367
181.1483,393.5157,-638.7436
181.0078,393.5255,-639.0448
180.8506,393.5220,-639.3374
180.6789,393.5073,-639.6221
180.4969,393.4879,-639.9003
180.3027,393.4666,-640.1697
180.0962,393.4423,-640.4298
179.8857,393.4124,-640.6864
179.6778,393.3806,-640.9446
179.4750,393.3645,-641.2065
179.2794,393.3767,-641.4740
179.0946,393.4009,-641.7490
178.9250,393.4180,-642.0341
178.7676,393.4298,-642.3269
178.6136,393.4525,-642.6206
178.4585,393.4939,-642.9116
178.3026,393.5360,-643.2007
178.1477,393.5447,-643.4888
177.9948,393.5042,-643.7766
177.8433,393.4412,-644.0653
177.6932,393.3867,-644.3570
177.5457,393.3545,-644.6526
177.3995,393.3466,-644.9493
177.2395,393.3451,-645.2361
177.0497,393.3251,-645.5020
176.8430,393.2896,-645.7565
176.6489,393.2576,-646.0211
176.4790,393.2377,-646.3043
176.3169,393.2223,-646.5944
176.1458,393.2047,-646.8793
175.9655,393.1912,-647.1580
175.7806,393.1999,-647.4317
175.5894,393.2328,-647.6975
175.3817,393.2517,-647.9476
175.1533,393.2301,-648.1802
174.9237,393.1987,-648.4138
174.7137,393.1924,-648.6671
174.5273,393.2120,-648.9395
174.3654,393.2521,-649.2253
174.2281,393.3170,-649.5178
174.1097,393.4077,-649.8101
173.9855,393.4925,-650.0983
173.8355,393.5273,-650.3804
173.6762,393.4935,-650.6563
173.5246,393.4038,-650.9278
173.3706,393.3197,-651.2001
173.2017,393.2917,-651.4761
173.0188,393.3110,-651.7501
172.8250,393.3565,-652.0162
172.6236,393.4107,-652.2761
172.4180,393.4629,-652.5335
172.2135,393.5098,-652.7924
172.0152,393.5423,-653.0546
171.8259,393.5301,-653.3141
171.6454,393.4467,-653.5633
171.4682,393.3273,-653.8079
171.2882,393.2366,-654.0603
171.1111,393.2134,-654.3241
170.9494,393.2525,-654.5904
170.7983,393.2801,-654.8403
170.6474,393.2247,-655.0576
170.5206,393.1775,-655.2536
170.4493,393.2743,-655.4508
170.4103,393.4661,-655.6609
170.3528,393.6071,-655.8972
170.2509,393.6133,-656.1608
170.1172,393.5107,-656.4232
169.9622,393.3697,-656.6638
169.7719,393.2665,-656.8802
169.5465,393.2291,-657.0850
169.3285,393.2128,-657.3093
169.1409,393.2154,-657.5618
168.9678,393.2529,-657.8237
168.7838,393.2663,-658.0763
168.5823,393.2080,-658.3152
168.3804,393.1116,-658.5498
168.1937,393.0535,-658.7902
168.0279,393.0837,-659.0419
167.8910,393.1382,-659.3116
167.7830,393.1355,-659.6029
167.6693,393.0969,-659.9001
167.5293,393.0687,-660.1843
167.3987,393.0854,-660.4361
167.3124,393.1898,-660.6392
167.2381,393.3345,-660.8326
167.1159,393.4202,-661.0701
166.9377,393.4511,-661.3297
166.7221,393.4845,-661.5706
166.4870,393.5403,-661.7848
166.2453,393.5681,-661.9747
166.0093,393.5251,-662.1426
165.8102,393.4714,-662.3163
165.6871,393.4819,-662.5280
165.6269,393.5281,-662.7709
165.5900,393.5407,-663.0084
165.5402,393.4904,-663.2114
165.4112,393.4266,-663.3951
