,TimeStamp_ms,TimeFromStart_s,X_mm,Y_mm,Z_mm,QX,QY,QZ,QW,RX_rad,RY_rad,RZ_rad,TCP_X_m,TCP_Y_m,TCP_Z_m,TCP_RX_rad,TCP_RY_rad,TCP_RZ_rad
1810,1776147908055,20.112514,-441.884,135.809,401.133,-0.187347,0.745909,-0.575539,0.277985,-0.502837,2.002012,-1.54474,-0.441884,0.135809,0.401133,0.965859,2.288582,0.053684
1811,1776147908066,20.123626,-441.85,135.868,401.125,-0.18746,0.746162,-0.575372,0.277576,-0.503245,2.003105,-1.544611,-0.44185,0.135868,0.401125,0.965584,2.288705,0.053862
1812,1776147908077,20.134737,-441.818,135.939,401.116,-0.187115,0.746102,-0.575744,0.277198,-0.502416,2.003328,-1.545905,-0.441818,0.135939,0.401116,0.96537,2.28884,0.053964
1813,1776147908088,20.145848,-441.744,136.093,401.116,-0.187273,0.746122,-0.575679,0.277174,-0.502844,2.003406,-1.545752,-0.441744,0.136093,0.401116,0.964957,2.289135,0.054261
1814,1776147908099,20.156959,-441.702,136.159,401.132,-0.187521,0.746222,-0.575473,0.277162,-0.503513,2.003687,-1.545207,-0.441702,0.136159,0.401132,0.96472,2.289354,0.054438
1815,1776147908111,20.16807,-441.629,136.327,401.132,-0.187456,0.746233,-0.575573,0.27697,-0.503388,2.003913,-1.545625,-0.441629,0.136327,0.401132,0.964256,2.289675,0.054734
1816,1776147908122,20.179182,-441.593,136.432,401.1,-0.187604,0.74636,-0.575422,0.276841,-0.503819,2.004383,-1.545322,-0.441593,0.136432,0.4011,0.964057,2.289698,0.054791
1817,1776147908133,20.190293,-441.555,136.506,401.087,-0.187647,0.746441,-0.575392,0.276656,-0.503983,2.004789,-1.545386,-0.441555,0.136506,0.401087,0.96376,2.289808,0.054888
1818,1776147908144,20.201404,-441.484,136.634,401.098,-0.187795,0.74655,-0.575283,0.276488,-0.504423,2.005251,-1.545225,-0.441484,0.136634,0.401098,0.963247,2.29014,0.055203
1819,1776147908155,20.212516,-441.451,136.69,401.108,-0.187837,0.746786,-0.575182,0.276031,-0.504652,2.006351,-1.545311,-0.441451,0.13669,0.401108,0.962957,2.290345,0.055374
1820,1776147908166,20.223627,-441.365,136.848,401.117,-0.187873,0.746941,-0.575114,0.275729,-0.504825,2.007076,-1.545366,-0.441365,0.136848,0.401117,0.962406,2.290614,0.055688
1821,1776147908177,20.234738,-441.318,136.94,401.127,-0.187869,0.746792,-0.575319,0.27571,-0.504819,2.006692,-1.545931,-0.441318,0.13694,0.401127,0.962232,2.29077,0.055814
1822,1776147908188,20.245849,-441.274,137.02,401.127,-0.188284,0.746695,-0.575029,0.276293,-0.505784,2.00584,-1.544694,-0.441274,0.13702,0.401127,0.961982,2.290893,0.055945
1823,1776147908199,20.256961,-441.186,137.192,401.142,-0.188508,0.746926,-0.574822,0.275945,-0.506478,2.006814,-1.544413,-0.441186,0.137192,0.401142,0.961518,2.291172,0.056202
1824,1776147908211,20.268072,-441.143,137.266,401.136,-0.188246,0.747117,-0.574905,0.275434,-0.505904,2.007849,-1.545034,-0.441143,0.137266,0.401136,0.961335,2.291323,0.056332
1825,1776147908222,20.279183,-441.111,137.345,401.128,-0.188264,0.747118,-0.574933,0.275361,-0.505971,2.007924,-1.545168,-0.441111,0.137345,0.401128,0.961071,2.291352,0.056537
1826,1776147908233,20.290294,-441.018,137.514,401.119,-0.188369,0.746965,-0.57498,0.275604,-0.506191,2.007267,-1.545104,-0.441018,0.137514,0.401119,0.960612,2.291578,0.056793
1827,1776147908244,20.301405,-440.982,137.598,401.127,-0.188306,0.747072,-0.575056,0.275198,-0.506126,2.007968,-1.545627,-0.440982,0.137598,0.401127,0.960332,2.291689,0.056968
1828,1776147908255,20.312516,-440.902,137.77,401.118,-0.1881,0.747275,-0.575165,0.274563,-0.505735,2.00916,-1.546416,-0.440902,0.13777,0.401118,0.959835,2.291935,0.05726
1829,1776147908266,20.323628,-440.86,137.842,401.11,-0.188729,0.747027,-0.574824,0.275519,-0.507181,2.007519,-1.54475,-0.44086,0.137842,0.40111,0.959478,2.292055,0.057333
1830,1776147908277,20.334739,-440.814,137.933,401.131,-0.18839,0.746986,-0.57514,0.275201,-0.506352,2.007733,-1.545849,-0.440814,0.137933,0.401131,0.959316,2.292213,0.057482
1831,1776147908288,20.345851,-440.735,138.066,401.131,-0.188683,0.747498,-0.574658,0.274615,-0.50729,2.009708,-1.545014,-0.440735,0.138066,0.401131,0.958794,2.29243,0.057843
1832,1776147908299,20.356962,-440.678,138.148,401.145,-0.188909,0.747669,-0.574456,0.274418,-0.507947,2.010367,-1.544625,-0.440678,0.138148,0.401145,0.958606,2.292522,0.057995
1833,1776147908311,20.368073,-440.582,138.317,401.156,-0.188642,0.74766,-0.574687,0.274141,-0.5073,2.010627,-1.545463,-0.440582,0.138317,0.401156,0.95809,2.292765,0.05831
1834,1776147908322,20.379184,-440.537,138.4,401.154,-0.188936,0.747375,-0.574709,0.274669,-0.507955,2.009321,-1.545109,-0.440537,0.1384,0.401154,0.957809,2.292792,0.058445
1835,1776147908333,20.390296,-440.496,138.489,401.14,-0.1894,0.747498,-0.574358,0.27475,-0.509181,2.009569,-1.544102,-0.440496,0.138489,0.40114,0.9576,2.292836,0.058619
1836,1776147908344,20.401407,-440.412,138.662,401.109,-0.189256,0.747649,-0.574378,0.274395,-0.508886,2.010337,-1.544434,-0.440412,0.138662,0.401109,0.957022,2.292867,0.058887
1837,1776147908355,20.412518,-440.375,138.751,401.084,-0.189053,0.7477,-0.574593,0.273946,-0.508455,2.010934,-1.545363,-0.440375,0.138751,0.401084,0.956764,2.292923,0.059017
1838,1776147908366,20.423629,-440.261,138.94,401.132,-0.189409,0.747694,-0.574369,0.274189,-0.509351,2.010668,-1.544569,-0.440261,0.13894,0.401132,0.956319,2.293129,0.05925
1839,1776147908377,20.434741,-440.217,139.032,401.12,-0.18953,0.7477,-0.574215,0.274409,-0.509621,2.010461,-1.543984,-0.440217,0.139032,0.40112,0.956057,2.293178,0.059408
1840,1776147908388,20.445852,-440.17,139.111,401.127,-0.18966,0.74799,-0.573981,0.27402,-0.510071,2.011636,-1.543658,-0.44017,0.139111,0.401127,0.955811,2.293227,0.059634
1841,1776147908399,20.456963,-440.07,139.272,401.146,-0.189638,0.748287,-0.573903,0.273386,-0.510174,2.013083,-1.543947,-0.44007,0.139272,0.401146,0.955253,2.293385,0.059919
1842,1776147908411,20.468074,-440.044,139.341,401.118,-0.189444,0.748076,-0.57429,0.273286,-0.509679,2.012618,-1.545065,-0.440044,0.139341,0.401118,0.954846,2.293377,0.060098
1843,1776147908422,20.479186,-439.999,139.395,401.132,-0.190425,0.748313,-0.573345,0.273936,-0.51215,2.012592,-1.542014,-0.439999,0.139395,0.401132,0.95456,2.293464,0.060294
1844,1776147908433,20.490297,-439.879,139.608,401.159,-0.190348,0.748036,-0.573666,0.274075,-0.511907,2.011705,-1.542769,-0.439879,0.139608,0.401159,0.954158,2.293566,0.060537
1845,1776147908444,20.501408,-439.837,139.707,401.139,-0.189939,0.748359,-0.573814,0.273166,-0.511041,2.013503,-1.543879,-0.439837,0.139707,0.401139,0.953832,2.293589,0.060655
1846,1776147908455,20.512519,-439.736,139.893,401.152,-0.189988,0.748574,-0.573681,0.272821,-0.511263,2.014436,-1.543792,-0.439736,0.139893,0.401152,0.953319,2.293731,0.060875
1847,1776147908466,20.52363,-439.684,139.974,401.173,-0.190101,0.748677,-0.573602,0.272626,-0.511619,2.014911,-1.543733,-0.439684,0.139974,0.401173,0.953065,2.293794,0.061088
1848,1776147908477,20.534742,-439.633,140.054,401.168,-0.190196,0.748535,-0.573716,0.27271,-0.511852,2.014441,-1.543974,-0.439633,0.140054,0.401168,0.952752,2.293781,0.061189
1849,1776147908488,20.545853,-439.543,140.194,401.183,-0.190886,0.748381,-0.573272,0.273583,-0.51348,2.013136,-1.542095,-0.439543,0.140194,0.401183,0.95214,2.293942,0.061511
1850,1776147908499,20.556964,-439.482,140.28,401.215,-0.190776,0.748545,-0.57331,0.273132,-0.513303,2.014037,-1.542551,-0.439482,0.14028,0.401215,0.951936,2.294059,0.061647
1851,1776147908511,20.568075,-439.376,140.46,401.221,-0.190568,0.748759,-0.573348,0.272611,-0.512879,2.015146,-1.543061,-0.439376,0.14046,0.401221,0.951397,2.294059,0.06192
1852,1776147908522,20.579187,-439.329,140.55,401.233,-0.190718,0.748826,-0.573292,0.27244,-0.513328,2.015502,-1.543043,-0.439329,0.14055,0.401233,0.951121,2.294158,0.062018
1853,1776147908533,20.590298,-439.278,140.644,401.217,-0.19104,0.748523,-0.57328,0.27307,-0.514029,2.014042,-1.542519,-0.439278,0.140644,0.401217,0.950851,2.294132,0.062156
1854,1776147908544,20.60141,-439.188,140.806,401.219,-0.191245,0.748712,-0.573035,0.272923,-0.514618,2.014702,-1.541975,-0.439188,0.140806,0.401219,0.950295,2.294189,0.062387
1855,1776147908555,20.612521,-439.138,140.883,401.225,-0.191099,0.748774,-0.573237,0.272431,-0.514355,2.015372,-1.542902,-0.439138,0.140883,0.401225,0.950028,2.294236,0.062488
1856,1776147908566,20.623632,-439.032,141.059,401.234,-0.190984,0.748956,-0.573198,0.272092,-0.514134,2.01621,-1.543064,-0.439032,0.141059,0.401234,0.949468,2.294292,0.062692
1857,1776147908577,20.634743,-438.978,141.153,401.231,-0.191105,0.748902,-0.573201,0.272148,-0.514445,2.016008,-1.54303,-0.438978,0.141153,0.401231,0.949226,2.294295,0.06281
1858,1776147908588,20.645854,-438.939,141.264,401.19,-0.191761,0.74875,-0.572874,0.272792,-0.516041,2.014939,-1.541644,-0.438939,0.141264,0.40119,0.948881,2.294233,0.062827
1859,1776147908599,20.656966,-438.854,141.407,401.178,-0.191939,0.748765,-0.572784,0.272819,-0.516513,2.01495,-1.541379,-0.438854,0.141407,0.401178,0.948241,2.294219,0.06308
1860,1776147908611,20.668077,-438.785,141.507,401.226,-0.191593,0.748851,-0.573113,0.272132,-0.515764,2.015887,-1.542804,-0.438785,0.141507,0.401226,0.948115,2.294374,0.063165
1861,1776147908622,20.679188,-438.74,141.578,401.248,-0.191453,0.749113,-0.573023,0.271697,-0.5155,2.017039,-1.542904,-0.43874,0.141578,0.401248,0.947828,2.294436,0.063303
1862,1776147908633,20.690299,-438.64,141.741,401.258,-0.191635,0.749089,-0.572987,0.271713,-0.515985,2.016958,-1.542793,-0.43864,0.141741,0.401258,0.947293,2.294458,0.063512
1863,1776147908644,20.701411,-438.581,141.833,401.272,-0.192599,0.749144,-0.572292,0.272344,-0.518416,2.016456,-1.540427,-0.438581,0.141833,0.401272,0.947066,2.294501,0.063581
1864,1776147908655,20.712522,-438.492,142,401.262,-0.192451,0.7492,-0.572445,0.271973,-0.518114,2.016989,-1.541129,-0.438492,0.142,0.401262,0.946484,2.29452,0.063763
1865,1776147908666,20.723633,-438.457,142.076,401.256,-0.192268,0.749269,-0.572636,0.27151,-0.517743,2.017648,-1.542009,-0.438457,0.142076,0.401256,0.946199,2.294525,0.063856
1866,1776147908677,20.734744,-438.4,142.191,401.238,-0.192608,0.74914,-0.572445,0.272026,-0.518523,2.016774,-1.541089,-0.4384,0.142191,0.401238,0.945979,2.294453,0.06387
1867,1776147908688,20.745856,-438.285,142.358,401.272,-0.193154,0.749187,-0.572022,0.272397,-0.519896,2.016519,-1.53966,-0.438285,0.142358,0.401272,0.945506,2.294531,0.063973
1868,1776147908699,20.756967,-438.245,142.432,401.279,-0.192887,0.749137,-0.572455,0.271817,-0.519329,2.016978,-1.541279,-0.438245,0.142432,0.401279,0.945213,2.294581,0.064108
1869,1776147908711,20.768078,-438.142,142.578,401.277,-0.192867,0.749344,-0.572389,0.271397,-0.519386,2.017968,-1.541432,-0.438142,0.142578,0.401277,0.944644,2.294542,0.064236
1870,1776147908722,20.77919,-438.095,142.672,401.283,-0.192665,0.749187,-0.57269,0.27134,-0.518857,2.017604,-1.542287,-0.438095,0.142672,0.401283,0.944431,2.294553,0.064319
1871,1776147908733,20.790301,-438.038,142.758,401.3,-0.19314,0.749153,-0.572349,0.271816,-0.520011,2.017022,-1.540995,-0.438038,0.142758,0.4013,0.944242,2.294574,0.064372
1872,1776147908744,20.801412,-437.925,142.963,401.309,-0.193367,0.749219,-0.572162,0.271866,-0.520609,2.017149,-1.540451,-0.437925,0.142963,0.401309,0.943907,2.294538,0.064422
1873,1776147908755,20.812524,-437.879,143.057,401.29,-0.193363,0.749193,-0.572257,0.271739,-0.520632,2.01721,-1.540808,-0.437879,0.143057,0.40129,0.943649,2.294438,0.064433
1874,1776147908766,20.823635,-437.783,143.215,401.296,-0.193207,0.749422,-0.572263,0.271208,-0.520352,2.01837,-1.541239,-0.437783,0.143215,0.401296,0.943177,2.294468,0.064541
1875,1776147908777,20.834746,-437.732,143.308,401.289,-0.193205,0.749264,-0.572506,0.271132,-0.520366,2.018024,-1.541953,-0.437732,0.143308,0.401289,0.942935,2.294417,0.064588
1876,1776147908788,20.845857,-437.676,143.376,401.314,-0.194162,0.749465,-0.571649,0.271701,-0.522792,2.017982,-1.5392,-0.437676,0.143376,0.401314,0.942634,2.294451,0.064665
1877,1776147908799,20.856969,-437.569,143.537,401.355,-0.19398,0.749488,-0.571836,0.271373,-0.52239,2.018379,-1.53996,-0.437569,0.143537,0.401355,0.942233,2.294499,0.064801
1878,1776147908811,20.86808,-437.533,143.605,401.33,-0.194045,0.749477,-0.571934,0.27115,-0.522624,2.018579,-1.5404,-0.437533,0.143605,0.40133,0.941842,2.294402,0.064807
1879,1776147908822,20.879191,-437.483,143.693,401.321,-0.193861,0.749481,-0.572127,0.270864,-0.522204,2.018883,-1.541143,-0.437483,0.143693,0.401321,0.94164,2.294383,0.064828
1880,1776147908833,20.890303,-437.377,143.837,401.367,-0.19395,0.749313,-0.5722,0.271109,-0.522381,2.018181,-1.541149,-0.437377,0.143837,0.401367,0.941148,2.294408,0.064935
1881,1776147908844,20.901414,-437.314,143.93,401.38,-0.194221,0.749305,-0.572052,0.271249,-0.523071,2.018015,-1.540641,-0.437314,0.14393,0.40138,0.940955,2.294422,0.064923
1882,1776147908855,20.912525,-437.2,144.131,401.379,-0.194135,0.74972,-0.571777,0.270744,-0.522975,2.019651,-1.540296,-0.4372,0.144131,0.401379,0.94051,2.294315,0.064852
1883,1776147908866,20.923637,-437.163,144.211,401.382,-0.194705,0.749784,-0.571349,0.271061,-0.524427,2.019498,-1.538895,-0.437163,0.144211,0.401382,0.940264,2.29431,0.064967
1884,1776147908877,20.934748,-437.11,144.272,401.394,-0.194459,0.749696,-0.571731,0.270677,-0.523866,2.019654,-1.540222,-0.43711,0.144272,0.401394,0.93995,2.294289,0.064961
1885,1776147908888,20.945859,-437.018,144.433,401.352,-0.194618,0.749906,-0.571541,0.27038,-0.524373,2.020526,-1.539945,-0.437018,0.144433,0.401352,0.939459,2.29409,0.065094
1886,1776147908899,20.95697,-436.975,144.515,401.374,-0.194512,0.749558,-0.571842,0.270787,-0.52398,2.01917,-1.540436,-0.436975,0.144515,0.401374,0.939247,2.294044,0.065152
1887,1776147908911,20.968082,-436.866,144.681,401.387,-0.194849,0.74949,-0.571695,0.271042,-0.52482,2.018725,-1.539842,-0.436866,0.144681,0.401387,0.938818,2.293951,0.065249
1888,1776147908922,20.979193,-436.807,144.77,401.388,-0.194961,0.74942,-0.571681,0.271183,-0.525084,2.018393,-1.539692,-0.436807,0.14477,0.401388,0.938601,2.293855,0.065341
1889,1776147908933,20.990304,-436.752,144.863,401.392,-0.195388,0.749971,-0.571172,0.270426,-0.526436,2.020654,-1.538914,-0.436752,0.144863,0.401392,0.938447,2.293778,0.06529
1890,1776147908944,21.001416,-436.649,145.013,401.403,-0.195139,0.749689,-0.571553,0.270581,-0.525724,2.019734,-1.539819,-0.436649,0.145013,0.401403,0.937859,2.293673,0.065346
1891,1776147908955,21.012527,-436.599,145.101,401.394,-0.195786,0.749667,-0.571163,0.270997,-0.527355,2.019248,-1.538443,-0.436599,0.145101,0.401394,0.937586,2.293569,0.065383
1892,1776147908966,21.023638,-436.486,145.268,401.408,-0.195795,0.750007,-0.570969,0.27046,-0.527523,2.020715,-1.538339,-0.436486,0.145268,0.401408,0.937106,2.293455,0.06546
1893,1776147908977,21.034749,-436.429,145.322,401.447,-0.195485,0.749788,-0.571484,0.270203,-0.526757,2.02039,-1.539931,-0.436429,0.145322,0.401447,0.936803,2.293487,0.065557
1894,1776147908988,21.04586,-436.375,145.417,401.453,-0.196107,0.749815,-0.570856,0.271005,-0.528218,2.019637,-1.537609,-0.436375,0.145417,0.401453,0.936601,2.293379,0.065677
1895,1776147908999,21.056971,-436.249,145.578,401.474,-0.196437,0.74994,-0.570658,0.270837,-0.529151,2.020148,-1.537208,-0.436249,0.145578,0.401474,0.936087,2.293237,0.065817
1896,1776147909011,21.068083,-436.188,145.655,401.476,-0.195913,0.749538,-0.571578,0.270389,-0.527859,2.019524,-1.540037,-0.436188,0.145655,0.401476,0.935811,2.293164,0.06583
1897,1776147909022,21.079194,-436.149,145.768,401.454,-0.196594,0.750039,-0.57059,0.270589,-0.529642,2.02067,-1.537219,-0.436149,0.145768,0.401454,0.935552,2.293006,0.065893
1898,1776147909033,21.090305,-436.041,145.922,401.469,-0.1968,0.749756,-0.570663,0.271071,-0.530066,2.019412,-1.537036,-0.436041,0.145922,0.401469,0.934975,2.292813,0.066031
1899,1776147909044,21.101416,-435.969,146.005,401.49,-0.19648,0.749861,-0.570932,0.270446,-0.529373,2.020338,-1.538251,-0.435969,0.146005,0.40149,0.934812,2.292737,0.066114
1900,1776147909055,21.112528,-435.856,146.159,401.52,-0.19681,0.750118,-0.570601,0.270192,-0.53033,2.021291,-1.537558,-0.435856,0.146159,0.40152,0.934321,2.292595,0.066358
1901,1776147909066,21.123639,-435.805,146.245,401.515,-0.196756,0.749946,-0.570745,0.270403,-0.530127,2.020611,-1.537782,-0.435805,0.146245,0.401515,0.934056,2.292476,0.066395
1902,1776147909077,21.13475,-435.753,146.318,401.523,-0.197345,0.749677,-0.570637,0.270946,-0.531568,2.019328,-1.537066,-0.435753,0.146318,0.401523,0.93378,2.292379,0.066549
1903,1776147909088,21.145861,-435.641,146.452,401.555,-0.197323,0.750056,-0.57037,0.270479,-0.531634,2.020828,-1.536711,-0.435641,0.146452,0.401555,0.933212,2.292204,0.066803
1904,1776147909099,21.156973,-435.583,146.562,401.552,-0.197316,0.749896,-0.570639,0.270358,-0.53165,2.020522,-1.537533,-0.435583,0.146562,0.401552,0.932906,2.292044,0.066856
1905,1776147909111,21.168084,-435.465,146.726,401.578,-0.197147,0.749943,-0.570666,0.270295,-0.531209,2.020714,-1.537653,-0.435465,0.146726,0.401578,0.93239,2.29186,0.067062
1906,1776147909122,21.179195,-435.406,146.821,401.581,-0.197711,0.750076,-0.570282,0.270322,-0.532722,2.021044,-1.536598,-0.435406,0.146821,0.401581,0.932137,2.291705,0.067159
1907,1776147909133,21.190307,-435.337,146.91,401.615,-0.197901,0.750091,-0.57011,0.270504,-0.533185,2.020898,-1.535992,-0.435337,0.14691,0.401615,0.931916,2.291622,0.06722
1908,1776147909144,21.201418,-435.238,147.071,401.593,-0.198596,0.750159,-0.569573,0.27094,-0.53494,2.020631,-1.534203,-0.435238,0.147071,0.401593,0.931158,2.291286,0.067454
1909,1776147909155,21.212529,-435.167,147.153,401.621,-0.198202,0.750284,-0.569873,0.27025,-0.534064,2.021678,-1.535552,-0.435167,0.147153,0.401621,0.930892,2.291165,0.067599
1910,1776147909166,21.223641,-435.047,147.324,401.644,-0.198353,0.750118,-0.570025,0.270277,-0.534465,2.021204,-1.535941,-0.435047,0.147324,0.401644,0.930296,2.290932,0.067832
1911,1776147909177,21.234752,-434.988,147.405,401.656,-0.198696,0.750139,-0.569612,0.270838,-0.535236,2.020683,-1.534389,-0.434988,0.147405,0.401656,0.930044,2.290761,0.067965
1912,1776147909188,21.245863,-434.933,147.496,401.639,-0.198761,0.750248,-0.569529,0.270664,-0.535457,2.021156,-1.534302,-0.434933,0.147496,0.401639,0.929715,2.290599,0.068094
1913,1776147909199,21.256974,-434.824,147.647,401.654,-0.199001,0.750537,-0.569186,0.27041,-0.536174,2.022195,-1.533575,-0.434824,0.147647,0.401654,0.929077,2.290306,0.06836
1914,1776147909211,21.268086,-434.758,147.713,401.691,-0.199101,0.750425,-0.569303,0.270399,-0.536446,2.021904,-1.533899,-0.434758,0.147713,0.401691,0.928794,2.290217,0.068532
1915,1776147909222,21.279197,-434.695,147.787,401.704,-0.199479,0.750432,-0.568895,0.270959,-0.537311,2.021347,-1.532363,-0.434695,0.147787,0.401704,0.928505,2.290069,0.068742
1916,1776147909233,21.290308,-434.577,147.981,401.702,-0.199357,0.750304,-0.569183,0.270798,-0.537027,2.021168,-1.533265,-0.434577,0.147981,0.401702,0.927977,2.289664,0.069032
1917,1776147909244,21.301419,-434.508,148.085,401.734,-0.199523,0.750469,-0.568995,0.270613,-0.537525,2.021802,-1.532904,-0.434508,0.148085,0.401734,0.92771,2.289505,0.069123
1918,1776147909255,21.31253,-434.4,148.254,401.71,-0.200152,0.750573,-0.568428,0.271052,-0.5391,2.021631,-1.531032,-0.4344,0.148254,0.40171,0.927045,2.28907,0.0694
1919,1776147909266,21.323642,-434.339,148.336,401.708,-0.200209,0.75063,-0.568416,0.270876,-0.539301,2.021967,-1.531139,-0.434339,0.148336,0.401708,0.926648,2.288899,0.069488
1920,1776147909277,21.334753,-434.274,148.398,401.741,-0.200012,0.750518,-0.568794,0.270538,-0.538863,2.022014,-1.53242,-0.434274,0.148398,0.401741,0.926379,2.288797,0.069699
1921,1776147909288,21.345864,-434.157,148.58,401.745,-0.200423,0.750554,-0.568394,0.270975,-0.53985,2.021659,-1.531002,-0.434157,0.14858,0.401745,0.925721,2.28843,0.069952
1922,1776147909299,21.356976,-434.084,148.681,401.783,-0.200715,0.750584,-0.568203,0.271078,-0.540609,2.021634,-1.530407,-0.434084,0.148681,0.401783,0.925478,2.288311,0.070056
1923,1776147909311,21.368087,-433.972,148.826,401.789,-0.200736,0.750684,-0.568247,0.270693,-0.540771,2.0223,-1.530825,-0.433972,0.148826,0.401789,0.924692,2.287967,0.070334
1924,1776147909322,21.379198,-433.919,148.89,401.799,-0.20119,0.750988,-0.567663,0.270736,-0.541984,2.023075,-1.529218,-0.433919,0.14889,0.401799,0.924283,2.287809,0.070542
1925,1776147909333,21.390309,-433.861,148.985,401.789,-0.201454,0.750848,-0.567558,0.271149,-0.54258,2.022274,-1.528613,-0.433861,0.148985,0.401789,0.923929,2.28758,0.070637
