FrameNumber,TimeStamp_ms,TimeFromStart_s,X_mm,Y_mm,Z_mm,QX,QY,QZ,QW,RX_rad,RY_rad,RZ_rad,TCP_X_m,TCP_Y_m,TCP_Z_m,TCP_RX_rad,TCP_RY_rad,TCP_RZ_rad,X_mm_filtered,Y_mm_filtered,Z_mm_filtered,QX_filtered,QY_filtered,QZ_filtered,QW_filtered
1259,1769790349354,13.998656,527.7538,325.7320,-462.6479,0.633953,0.099743,-0.072145,0.763511,1.378381,0.216867,-0.156861,0.054191,-0.421723,0.372967,2.877329,0.028217,0.055151,527.578290,325.854067,-462.608576,0.634016,0.099667,-0.072223,0.763462
1260,1769790349365,14.009767,528.6033,325.8080,-462.7601,0.633612,0.100993,-0.072825,0.763566,1.377612,0.219581,-0.158337,0.054999,-0.421622,0.372977,2.877340,0.030944,0.055627,528.664181,325.894905,-462.742214,0.633707,0.100860,-0.072895,0.763498
1261,1769790349376,14.020879,529.7726,325.8603,-462.7570,0.633588,0.101679,-0.073989,0.763383,1.377652,0.221088,-0.160878,0.055814,-0.421496,0.372997,2.877317,0.033732,0.055946,529.840733,325.795105,-462.903714,0.633485,0.102139,-0.073591,0.763446
1262,1769790349387,14.031990,530.9678,325.9150,-463.2121,0.633288,0.103503,-0.073977,0.763388,1.376997,0.225053,-0.160852,0.057401,-0.421274,0.373037,2.877286,0.039108,0.056632,530.930867,325.811190,-463.143748,0.633505,0.103082,-0.074404,0.763223
1263,1769790349399,14.043101,532.2300,325.4825,-463.4207,0.633580,0.104161,-0.075290,0.762927,1.377872,0.226523,-0.163737,0.058234,-0.421147,0.373059,2.877284,0.041980,0.056985,532.173157,325.603081,-463.429881,0.633548,0.103916,-0.075305,0.762986
1264,1769790349410,14.054213,533.1525,325.6386,-463.7155,0.633592,0.104231,-0.076480,0.762790,1.377969,0.226686,-0.166333,0.059023,-0.421032,0.373093,2.877201,0.044683,0.057329,533.273067,325.485771,-463.677481,0.633313,0.104733,-0.076254,0.762975
1265,1769790349421,14.065324,534.5009,325.1513,-463.8316,0.633065,0.105513,-0.077324,0.762966,1.376731,0.229460,-0.168156,0.060626,-0.420787,0.373124,2.877200,0.050097,0.058092,534.306871,325.482971,-463.786805,0.632944,0.105383,-0.077438,0.763073
1266,1769790349432,14.076435,535.1547,325.7266,-463.8643,0.632285,0.106446,-0.078334,0.763380,1.374820,0.231454,-0.170326,0.061402,-0.420673,0.373180,2.877065,0.052781,0.058326,535.285990,325.496395,-463.899890,0.632772,0.106301,-0.078393,0.762990
1267,1769790349443,14.087546,536.2704,325.6380,-464.0052,0.632496,0.107373,-0.079329,0.762972,1.375491,0.233504,-0.172517,0.062984,-0.420427,0.373181,2.877103,0.058159,0.059094,536.324124,325.531738,-464.123271,0.632617,0.107571,-0.079174,0.762860
1268,1769790349454,14.098657,537.2354,325.3197,-464.3153,0.633277,0.108603,-0.079923,0.762088,1.377645,0.236256,-0.173867,0.063762,-0.420297,0.373196,2.877077,0.060836,0.059421,537.149990,325.547524,-464.278167,0.632599,0.108693,-0.079840,0.762646
1269,1769790349465,14.109769,538.2043,325.6538,-464.7121,0.632297,0.110150,-0.080313,0.762639,1.375229,0.239574,-0.174680,0.065340,-0.420042,0.373166,2.877159,0.066196,0.060274,538.040952,325.483424,-464.483538,0.632639,0.109767,-0.080483,0.762392
1270,1769790349476,14.120880,538.6187,325.3577,-464.3627,0.632397,0.110718,-0.081071,0.762393,1.375574,0.240832,-0.176344,0.066115,-0.419919,0.373182,2.877116,0.068874,0.060595,538.831876,325.474386,-464.597986,0.632522,0.110836,-0.081112,0.762268
1271,1769790349487,14.131991,539.8323,325.7205,-464.8436,0.632513,0.111637,-0.082115,0.762051,1.376003,0.242861,-0.178638,0.066890,-0.419793,0.373198,2.877049,0.071531,0.060930,539.836186,325.617057,-464.770814,0.632407,0.111938,-0.081917,0.762116
1272,1769790349499,14.143102,540.8467,325.5557,-464.8581,0.632575,0.113000,-0.082838,0.761721,1.376307,0.245856,-0.180234,0.068470,-0.419522,0.373171,2.877088,0.076906,0.061783,540.956986,325.718019,-464.952229,0.632609,0.112883,-0.083055,0.761686
1273,1769790349513,14.157087,542.3933,326.0689,-465.4126,0.632616,0.114127,-0.084173,0.761372,1.376577,0.248341,-0.183162,0.069254,-0.419393,0.373152,2.877101,0.079585,0.062245,542.146071,325.937786,-465.251148,0.632590,0.113760,-0.084330,0.761431
1274,1769790349524,14.168199,543.1903,326.0472,-465.3932,0.632531,0.114344,-0.085804,0.761228,1.376467,0.248826,-0.186719,0.070832,-0.419132,0.373173,2.876957,0.085056,0.062934,543.237076,326.029567,-465.453148,0.632399,0.114494,-0.085541,0.761345
1275,1769790349535,14.179310,544.1011,326.2275,-465.6953,0.632101,0.114967,-0.086717,0.761388,1.375449,0.250167,-0.188696,0.071602,-0.419006,0.373181,2.876874,0.087709,0.063279,544.227014,326.262157,-465.759457,0.632159,0.115189,-0.086630,0.761316
1276,1769790349546,14.190421,545.2352,326.2674,-466.0066,0.631801,0.116188,-0.087240,0.761392,1.374793,0.252825,-0.189833,0.073169,-0.418727,0.373184,2.876773,0.093122,0.064058,545.084229,326.392295,-466.009810,0.631959,0.116243,-0.087205,0.761256
1277,1769790349557,14.201533,545.9505,326.7581,-466.3953,0.631874,0.117440,-0.087802,0.761074,1.375117,0.255578,-0.191080,0.073952,-0.418591,0.373195,2.876668,0.095821,0.064412,546.029529,326.584829,-466.311938,0.631804,0.117384,-0.087839,0.761137
1278,1769790349568,14.212644,546.9157,326.6722,-466.5124,0.631836,0.118843,-0.088147,0.760848,1.375150,0.258653,-0.191846,0.074723,-0.418445,0.373175,2.876671,0.098432,0.064814,546.926657,326.674257,-466.518719,0.631738,0.118455,-0.088619,0.760935
1279,1769790349579,14.223755,547.8593,326.7838,-466.6377,0.631588,0.118981,-0.089998,0.760816,1.374627,0.258957,-0.195877,0.076295,-0.418146,0.373161,2.876575,0.103867,0.065527,547.793338,326.857314,-466.662205,0.631657,0.119281,-0.089565,0.760762
1280,1769790349590,14.234866,548.7197,326.8012,-466.7715,0.631533,0.120181,-0.090431,0.760621,1.374608,0.261588,-0.196833,0.077072,-0.418010,0.373186,2.876429,0.106568,0.065841,548.780114,326.941381,-466.748205,0.631563,0.120187,-0.090415,0.760597
1281,1769790349601,14.245977,549.7357,327.2741,-466.9177,0.631465,0.121021,-0.091202,0.760453,1.374547,0.263433,-0.198525,0.078594,-0.417724,0.373170,2.876316,0.111776,0.066545,549.755357,327.039562,-466.934300,0.631488,0.121169,-0.091166,0.760415
1282,1769790349613,14.257089,550.8778,326.9426,-467.0934,0.631470,0.122562,-0.091556,0.760159,1.374710,0.266816,-0.199317,0.079385,-0.417565,0.373181,2.876189,0.114529,0.066889,550.811205,326.970433,-467.157310,0.631344,0.122330,-0.091739,0.760279
1283,1769790349624,14.268200,551.8525,326.7575,-467.5237,0.631195,0.123348,-0.092505,0.760145,1.374118,0.268530,-0.201385,0.080153,-0.417427,0.373168,2.876152,0.117153,0.067291,551.924638,326.795990,-467.449143,0.631170,0.123360,-0.092503,0.760164
1284,1769790349635,14.279311,553.0882,326.4151,-467.7262,0.630856,0.124179,-0.093532,0.760166,1.373368,0.270338,-0.203619,0.081694,-0.417133,0.373127,2.876083,0.122479,0.067998,553.065000,326.420952,-467.762014,0.631085,0.124227,-0.093441,0.759979
1285,1769790349646,14.290422,554.1718,326.2450,-468.1082,0.631006,0.125168,-0.094253,0.759790,1.373889,0.272527,-0.205218,0.082465,-0.416971,0.373121,2.876015,0.125143,0.068342,554.168595,326.201519,-468.104276,0.630944,0.125080,-0.094399,0.759838
1286,1769790349657,14.301533,555.3146,325.8439,-468.3431,0.631046,0.125764,-0.095499,0.759503,1.374126,0.273856,-0.207952,0.083233,-0.416823,0.373112,2.875944,0.127809,0.068685,555.283057,325.941048,-468.338471,0.630794,0.126084,-0.095192,0.759697
1287,1769790349668,14.312644,556.2520,325.9460,-468.6733,0.630519,0.127254,-0.095891,0.759643,1.372905,0.277085,-0.208794,0.084775,-0.416522,0.373092,2.875781,0.133159,0.069393,556.285286,325.847638,-468.614171,0.630701,0.126955,-0.096083,0.759517
1288,1769790349679,14.323756,557.3184,325.6312,-468.6938,0.630415,0.127922,-0.096825,0.759499,1.372752,0.278555,-0.210840,0.085525,-0.416360,0.373086,2.875737,0.135711,0.069755,557.254643,325.774648,-468.768524,0.630534,0.127797,-0.097014,0.759397
1289,1769790349690,14.334867,558.1578,325.9576,-469.0977,0.630605,0.128357,-0.098193,0.759092,1.373376,0.279545,-0.213851,0.087072,-0.416048,0.373098,2.875493,0.141098,0.070411,558.201738,325.834029,-469.008767,0.630448,0.128658,-0.097945,0.759203
1290,1769790349701,14.345979,559.1917,325.7249,-469.1011,0.630393,0.129528,-0.098860,0.758983,1.372971,0.282107,-0.215312,0.087854,-0.415881,0.373097,2.875374,0.143760,0.070817,559.225552,325.811286,-469.292981,0.630449,0.129483,-0.098878,0.758941
1291,1769790349713,14.357090,560.2577,325.8944,-469.7299,0.630370,0.130463,-0.099779,0.758721,1.373056,0.284171,-0.217337,0.088617,-0.415742,0.373088,2.875233,0.146449,0.071101,560.244243,325.780295,-469.593543,0.630304,0.130399,-0.099760,0.758789
1292,1769790349724,14.368201,561.4143,325.5793,-469.8963,0.630119,0.131507,-0.100310,0.758679,1.372531,0.286451,-0.218496,0.090149,-0.415412,0.373063,2.875041,0.151751,0.071817,561.364990,325.626662,-469.831786,0.630187,0.131359,-0.100544,0.758617
1293,1769790349735,14.379312,562.3962,325.4444,-469.9722,0.629868,0.132122,-0.101518,0.758620,1.372014,0.287795,-0.221131,0.090921,-0.415265,0.373025,2.874962,0.154415,0.072208,562.589867,325.373252,-470.036210,0.629950,0.132329,-0.101278,0.758548
1294,1769790349746,14.390424,563.6680,325.3217,-470.2257,0.629928,0.133336,-0.101998,0.758294,1.372313,0.290475,-0.222205,0.092422,-0.414943,0.372957,2.874847,0.159582,0.072975,563.558181,325.299257,-470.215248,0.629417,0.133445,-0.101855,0.758717
1295,1769790349757,14.401535,564.7111,325.0763,-470.4021,0.629037,0.134695,-0.102363,0.758744,1.370141,0.293387,-0.222963,0.093152,-0.414785,0.372926,2.874754,0.162131,0.073293,564.349719,325.502957,-470.538662,0.629431,0.134507,-0.102642,0.758413
1296,1769790349768,14.412646,564.7015,326.0704,-470.9854,0.628923,0.135715,-0.103168,0.758547,1.369994,0.295631,-0.224733,0.093904,-0.414614,0.372938,2.874589,0.164712,0.073636,565.079805,325.741824,-470.912348,0.629706,0.135555,-0.103377,0.757897
1297,1769790349779,14.423757,565.7150,326.1260,-471.2454,0.630770,0.136322,-0.104589,0.756708,1.374968,0.297157,-0.227986,0.095385,-0.414297,0.372891,2.874348,0.169872,0.074333,565.757819,325.960357,-471.137571,0.629705,0.136544,-0.104157,0.757614
1298,1769790349790,14.434869,566.6778,325.9386,-471.3148,0.629998,0.137425,-0.104883,0.757111,1.373077,0.299517,-0.228591,0.096113,-0.414136,0.372853,2.874229,0.172403,0.074632,566.492781,326.202995,-471.255186,0.629677,0.137520,-0.104904,0.757358
1299,1769790349801,14.445980,567.5181,326.0102,-471.1503,0.628764,0.138750,-0.105289,0.757838,1.370012,0.302322,-0.229414,0.097610,-0.413798,0.372795,2.874063,0.177471,0.075470,567.542605,326.024238,-471.293448,0.629580,0.138605,-0.105485,0.757160
1300,1769790349813,14.457091,568.3591,326.1923,-471.4179,0.629331,0.139670,-0.106053,0.757092,1.371633,0.304413,-0.231143,0.098308,-0.413635,0.372762,2.873970,0.179901,0.075801,568.577562,325.844743,-471.493610,0.629634,0.139659,-0.105995,0.756850
1301,1769790349824,14.468203,569.7772,325.3800,-471.8123,0.630337,0.140627,-0.106704,0.755985,1.374399,0.306625,-0.232660,0.099025,-0.413476,0.372753,2.873839,0.182416,0.076103,569.625238,325.644281,-471.793890,0.630056,0.140560,-0.106734,0.756228
1302,1769790349835,14.479314,570.7635,325.3625,-472.2441,0.630813,0.141268,-0.107496,0.755356,1.375761,0.308096,-0.234442,0.100455,-0.413132,0.372716,2.873583,0.187367,0.076790,570.655014,325.410600,-472.104743,0.630049,0.141396,-0.107445,0.755977
1303,1769790349846,14.490425,571.5253,325.2995,-472.2605,0.629257,0.142277,-0.108197,0.756364,1.371848,0.310179,-0.235880,0.101179,-0.412954,0.372695,2.873467,0.189899,0.077104,571.675343,325.175533,-472.199467,0.629461,0.142299,-0.108153,0.756197
1304,1769790349857,14.501537,572.4103,325.2554,-472.2946,0.628063,0.143249,-0.108758,0.757092,1.368869,0.312213,-0.237040,0.101865,-0.412784,0.372674,2.873352,0.192316,0.077399,572.340176,325.324133,-472.367095,0.628684,0.143211,-0.108804,0.756577
1305,1769790349868,14.512648,573.3381,325.1573,-472.3914,0.628444,0.144121,-0.109689,0.756476,1.370017,0.314186,-0.239124,0.103287,-0.412433,0.372632,2.873164,0.197289,0.078105,573.126471,325.337790,-472.668338,0.628315,0.144055,-0.109665,0.756599
1306,1769790349879,14.523759,573.5827,325.6725,-473.3211,0.628536,0.144831,-0.110384,0.756163,1.370380,0.315771,-0.240666,0.103965,-0.412259,0.372618,2.873065,0.199599,0.078487,574.035800,325.301114,-473.120510,0.628460,0.144793,-0.110668,0.756192
1307,1769790349890,14.534870,575.1965,325.0334,-473.6678,0.628826,0.145371,-0.111981,0.755583,1.371311,0.317018,-0.244202,0.105331,-0.411914,0.372626,2.872768,0.204354,0.079123,575.056595,325.071357,-473.516619,0.628612,0.145500,-0.111687,0.755780
1308,1769790349901,14.545981,576.1536,324.9243,-473.8478,0.628355,0.146292,-0.112632,0.755700,1.370223,0.319011,-0.245611,0.106007,-0.411728,0.372640,2.872621,0.206731,0.079482,576.038810,325.018995,-473.924433,0.628510,0.146258,-0.112573,0.755586
1309,1769790349913,14.557093,577.0879,324.7342,-473.9892,0.628226,0.147098,-0.113226,0.755563,1.370012,0.320787,-0.246919,0.106673,-0.411558,0.372632,2.872497,0.209025,0.079792,576.998748,325.070033,-474.169719,0.628224,0.147086,-0.113330,0.755551
1310,1769790349924,14.568204,577.5311,325.7399,-474.6958,0.628083,0.148000,-0.113877,0.755407,1.369781,0.322772,-0.248354,0.108026,-0.411193,0.372610,2.872266,0.213794,0.080442,577.654319,325.437271,-474.534900,0.627927,0.148009,-0.113861,0.755537
1311,1769790349935,14.579315,578.3159,325.7997,-474.8657,0.627525,0.148845,-0.114518,0.755608,1.368460,0.324591,-0.249733,0.108700,-0.411003,0.372624,2.872093,0.216121,0.080783,578.291819,325.725014,-474.915090,0.627814,0.148864,-0.114547,0.755359
1312,1769790349946,14.590427,579.0608,325.9041,-475.2901,0.627743,0.149807,-0.115214,0.755131,1.369183,0.326746,-0.251295,0.110021,-0.410643,0.372617,2.871853,0.220696,0.081452,579.053319,325.941690,-475.258143,0.627624,0.149735,-0.115259,0.755237
1313,1769790349957,14.601538,579.8250,325.8092,-475.4226,0.627628,0.150508,-0.116047,0.754959,1.369020,0.328297,-0.253129,0.110645,-0.410466,0.372658,2.871616,0.222853,0.081742,579.972676,325.911633,-475.443714,0.627475,0.150581,-0.115956,0.755086
1314,1769790349968,14.612649,581.0330,326.0091,-475.6491,0.627191,0.151421,-0.116617,0.755052,1.368020,0.330278,-0.254363,0.111291,-0.410292,0.372662,2.871453,0.225077,0.082098,580.876981,325.968581,-475.584586,0.627359,0.151384,-0.116634,0.754917
1315,1769790349979,14.623760,581.8339,325.9926,-475.6979,0.627189,0.152201,-0.117242,0.754800,1.368145,0.332010,-0.255751,0.112556,-0.409935,0.372656,2.871225,0.229451,0.082760,581.827038,325.933490,-475.697605,0.627124,0.152194,-0.117251,0.754854
1316,1769790349990,14.634872,582.6494,325.9482,-475.7873,0.626997,0.152933,-0.117880,0.754712,1.367770,0.333618,-0.257151,0.113189,-0.409766,0.372629,2.871169,0.231690,0.083098,582.740057,325.933171,-475.940143,0.627011,0.152995,-0.117874,0.754689
1317,1769790350001,14.645983,583.6333,325.7459,-476.2456,0.626936,0.153831,-0.118488,0.754485,1.367754,0.335606,-0.258500,0.114417,-0.409418,0.372627,2.870935,0.236037,0.083671,583.557719,325.889733,-476.218157,0.627026,0.153740,-0.118543,0.754420
1318,1769790350013,14.657094,584.4086,325.9729,-476.6392,0.627025,0.154432,-0.119286,0.754163,1.368116,0.336957,-0.260272,0.115029,-0.409249,0.372628,2.870795,0.238171,0.084045,584.462548,325.873371,-476.460510,0.626924,0.154472,-0.119229,0.754247
1319,1769790350024,14.668206,585.2413,325.8997,-476.7244,0.626946,0.155186,-0.119896,0.753977,1.368039,0.338627,-0.261621,0.115632,-0.409088,0.372665,2.870546,0.240307,0.084358,585.261629,325.882252,-476.781195,0.626857,0.155182,-0.119929,0.754046
1320,1769790350035,14.679317,586.1143,325.8611,-476.8328,0.626579,0.155898,-0.120590,0.754025,1.367212,0.340173,-0.263131,0.116823,-0.408737,0.372684,2.870265,0.244505,0.084931,585.956971,325.925662,-477.067319,0.626763,0.155927,-0.120576,0.753868
1321,1769790350046,14.690428,586.5088,325.8929,-477.5441,0.626701,0.156653,-0.121210,0.753667,1.367663,0.341866,-0.264520,0.117395,-0.408561,0.372654,2.870244,0.246447,0.085265,586.634900,325.857486,-477.311386,0.626643,0.156691,-0.121158,0.753715
1322,1769790350057,14.701540,587.2299,325.8973,-477.6461,0.626578,0.157518,-0.121674,0.753514,1.367473,0.343775,-0.265548,0.117969,-0.408408,0.372635,2.870145,0.248501,0.085524,587.256029,325.833333,-477.590576,0.626526,0.157413,-0.121698,0.753575
1323,1769790350068,14.712651,587.9266,325.7316,-477.6958,0.626422,0.158025,-0.122282,0.753439,1.367173,0.344892,-0.266881,0.119062,-0.408079,0.372657,2.869845,0.252359,0.086028,587.875429,325.839643,-477.876505,0.626402,0.158075,-0.122297,0.753443
1324,1769790350079,14.723762,588.4902,325.8708,-478.0626,0.626196,0.158659,-0.122851,0.753402,1.366698,0.346281,-0.268128,0.119583,-0.407934,0.372671,2.869652,0.254241,0.086198,588.493581,325.873576,-478.051248,0.626264,0.158609,-0.122982,0.753334
1325,1769790350090,14.734874,589.0880,325.9622,-478.3987,0.626083,0.159156,-0.123769,0.753240,1.366535,0.347385,-0.270147,0.120646,-0.407622,0.372648,2.869441,0.257940,0.086716,588.999371,325.941048,-478.242519,0.626156,0.159127,-0.123669,0.753202
1326,1769790350101,14.745985,589.4923,325.9702,-478.4395,0.626175,0.159647,-0.124320,0.752969,1.366875,0.348492,-0.271378,0.121135,-0.407473,0.372660,2.869292,0.259661,0.086932,589.597843,325.911690,-478.488714,0.625988,0.159824,-0.124177,0.753111
1327,1769790350113,14.757096,590.1514,325.8650,-478.5488,0.625861,0.160548,-0.124600,0.752992,1.366179,0.350457,-0.271987,0.121647,-0.407332,0.372635,2.869209,0.261503,0.087178,590.261343,325.803538,-478.704295,0.625890,0.160559,-0.124637,0.752960
1328,1769790350124,14.768207,591.1492,325.5073,-479.0761,0.625610,0.161467,-0.124834,0.752965,1.365644,0.352466,-0.272499,0.122641,-0.407032,0.372654,2.868908,0.264979,0.087635,590.978171,325.687210,-478.964362,0.625798,0.161256,-0.125033,0.752821
1329,1769790350135,14.779319,591.6964,325.6401,-479.2615,0.625862,0.161885,-0.125611,0.752537,1.366415,0.353435,-0.274240,0.123128,-0.406881,0.372661,2.868753,0.266712,0.087839,591.744833,325.569895,-479.241952,0.625731,0.161904,-0.125507,0.752659
1330,1769790350146,14.790430,592.3967,325.5555,-479.5002,0.625751,0.162289,-0.126089,0.752462,1.366212,0.354328,-0.275292,0.124047,-0.406585,0.372654,2.868574,0.269974,0.088255,592.412186,325.483038,-479.496871,0.625749,0.162440,-0.126043,0.752439
1331,1769790350157,14.801541,593.0403,325.4015,-479.5823,0.625728,0.162993,-0.126550,0.752252,1.366268,0.355893,-0.276320,0.124488,-0.406438,0.372632,2.868553,0.271520,0.088464,593.010090,325.455224,-479.621967,0.625749,0.162936,-0.126573,0.752243
1332,1769790350168,14.812652,593.5496,325.3744,-479.8608,0.625637,0.163538,-0.126993,0.752135,1.366130,0.357099,-0.277300,0.124926,-0.406293,0.372644,2.868442,0.273065,0.088681,593.584724,325.419090,-479.819152,0.625634,0.163473,-0.127010,0.752148
1333,1769790350179,14.823764,594.1674,325.4547,-479.9215,0.625548,0.163981,-0.127481,0.752029,1.365991,0.358080,-0.278377,0.125802,-0.406030,0.372656,2.868172,0.276127,0.089112,594.125267,325.402433,-480.002824,0.625512,0.164051,-0.127473,0.752046
1334,1769790350190,14.834875,594.5205,325.5500,-480.2888,0.625351,0.164458,-0.127956,0.752008,1.365572,0.359124,-0.279416,0.126216,-0.405894,0.372663,2.868086,0.277613,0.089291,594.562557,325.526671,-480.211519,0.625338,0.164487,-0.127962,0.752012
1335,1769790350201,14.845986,595.0865,325.4967,-480.3451,0.625190,0.165074,-0.128425,0.751928,1.365261,0.360482,-0.280447,0.127012,-0.405647,0.372659,2.867915,0.280416,0.089670,594.997029,325.630343,-480.375976,0.625262,0.164885,-0.128476,0.751900
1336,1769790350213,14.857097,595.2744,325.9309,-480.5353,0.625136,0.165201,-0.128941,0.751857,1.365179,0.360767,-0.281584,0.127361,-0.405544,0.372695,2.867744,0.281667,0.089793,595.382176,325.776748,-480.524695,0.625198,0.165377,-0.128853,0.751781
1337,1769790350224,14.868209,595.8723,325.8056,-480.6015,0.625321,0.165771,-0.129315,0.751512,1.365762,0.362060,-0.282436,0.127754,-0.405399,0.372684,2.867697,0.283067,0.089998,595.862038,325.853786,-480.584862,0.625150,0.165864,-0.129215,0.751651
1338,1769790350235,14.879320,596.2286,326.0786,-480.6561,0.625039,0.166535,-0.129382,0.751567,1.365117,0.363721,-0.282576,0.128461,-0.405187,0.372705,2.867436,0.285599,0.090249,596.231943,326.040829,-480.639929,0.625103,0.166339,-0.129632,0.751514
1339,1769790350246,14.890431,596.7802,325.9974,-480.6999,0.624970,0.166787,-0.130080,0.751448,1.365027,0.364288,-0.284114,0.128824,-0.405069,0.372645,2.867525,0.286834,0.090460,596.624386,326.212190,-480.718762,0.625031,0.166828,-0.130049,0.751393
1340,1769790350257,14.901542,596.7902,326.5745,-480.8171,0.624956,0.167172,-0.130620,0.751280,1.365085,0.365152,-0.285311,0.129185,-0.404945,0.372700,2.867277,0.288114,0.090595,596.944000,326.372886,-480.896562,0.624898,0.167181,-0.130443,0.751357
1341,1769790350268,14.912654,597.3326,326.5168,-481.1648,0.624877,0.167469,-0.130800,0.751248,1.364927,0.365806,-0.285709,0.129817,-0.404752,0.372677,2.867145,0.290352,0.090864,597.332300,326.438757,-481.133781,0.624852,0.167478,-0.130838,0.751261
1342,1769790350279,14.923765,597.7640,326.2749,-481.4364,0.624713,0.167842,-0.130999,0.751267,1.364560,0.366617,-0.286141,0.130120,-0.404645,0.372685,2.867040,0.291463,0.090942,597.758243,326.462143,-481.373324,0.624786,0.167884,-0.131086,0.751182
1343,1769790350290,14.934876,598.3087,326.3627,-481.5773,0.624764,0.168260,-0.131418,0.751058,1.364780,0.367558,-0.287079,0.130698,-0.404457,0.372666,2.866921,0.293456,0.091154,598.286476,326.282743,-481.598843,0.624731,0.168262,-0.131390,0.751090
1344,1769790350301,14.945987,598.7423,326.2116,-481.6923,0.624695,0.168697,-0.131728,0.750963,1.364676,0.368527,-0.287766,0.130986,-0.404366,0.372662,2.866843,0.294525,0.091290,598.732081,326.142724,-481.742952,0.624689,0.168602,-0.131757,0.750984
1345,1769790350313,14.957099,599.1549,325.9299,-481.8980,0.624671,0.168869,-0.132190,0.750863,1.364675,0.368916,-0.288786,0.131245,-0.404276,0.372663,2.866741,0.295401,0.091334,599.162171,326.013948,-481.820338,0.624654,0.168899,-0.132132,0.750881
1346,1769790350324,14.968210,599.5324,325.8557,-481.8959,0.624593,0.169108,-0.132409,0.750835,1.364521,0.369443,-0.289269,0.131739,-0.404111,0.372641,2.866633,0.297163,0.091433,599.521457,325.873948,-481.875733,0.624646,0.169169,-0.132446,0.750771
1347,1769790350335,14.979321,599.9140,325.7989,-481.8816,0.624590,0.169459,-0.132736,0.750702,1.364581,0.370228,-0.289997,0.131976,-0.404036,0.372622,2.866600,0.297974,0.091526,599.900329,325.797410,-481.969648,0.624592,0.169437,-0.132688,0.750713
1348,1769790350346,14.990432,600.2335,325.7776,-482.0460,0.624663,0.169752,-0.132919,0.750542,1.364824,0.370891,-0.290415,0.132416,-0.403880,0.372608,2.866473,0.299572,0.091597,600.356310,325.697029,-482.064938,0.624507,0.169739,-0.132921,0.750674
1349,1769790350357,15.001543,600.7498,325.6260,-482.3094,0.624343,0.170005,-0.133084,0.750721,1.364033,0.371419,-0.290755,0.132621,-0.403813,0.372597,2.866432,0.300269,0.091691,600.697243,325.638167,-482.238029,0.624488,0.169998,-0.133180,0.750586
1350,1769790350368,15.012654,601.1580,325.4455,-482.3488,0.624441,0.170211,-0.133520,0.750516,1.364352,0.371897,-0.291731,0.132849,-0.403737,0.372588,2.866353,0.301066,0.091805,600.980200,325.567819,-482.383938,0.624537,0.170207,-0.133457,0.750449
1351,1769790350379,15.023766,600.9481,325.6994,-482.5212,0.624670,0.170379,-0.133711,0.750253,1.364989,0.372302,-0.292177,0.133178,-0.403618,0.372603,2.866208,0.302233,0.091841,601.110710,325.581648,-482.478319,0.624541,0.170401,-0.133717,0.750355
1352,1769790350390,15.034877,601.2385,325.5513,-482.4763,0.624690,0.170576,-0.133985,0.750143,1.365087,0.372746,-0.292787,0.133333,-0.403571,0.372549,2.866295,0.302761,0.091886,601.154181,325.665710,-482.551476,0.624608,0.170557,-0.133952,0.750221
1353,1769790350401,15.045988,601.1486,325.7678,-482.5831,0.624390,0.170752,-0.134031,0.750345,1.364328,0.373102,-0.292866,0.133641,-0.403471,0.372534,2.866239,0.303834,0.091978,601.236776,325.678905,-482.557848,0.624536,0.170735,-0.134060,0.750221
1354,1769790350413,15.057099,601.4595,325.6441,-482.5699,0.624495,0.170859,-0.134233,0.750197,1.364635,0.373358,-0.293323,0.133788,-0.403411,0.372538,2.866195,0.304385,0.091967,601.454195,325.554914,-482.391505,0.624397,0.170943,-0.134172,0.750270
1355,1769790350424,15.068211,601.6824,325.3496,-482.2581,0.624266,0.171160,-0.134222,0.750321,1.364069,0.373998,-0.293286,0.133938,-0.403350,0.372525,2.866226,0.304921,0.091998,601.650457,325.432838,-482.354124,0.624288,0.171116,-0.134313,0.750296
1356,1769790350435,15.079322,601.9157,325.2730,-482.1422,0.624252,0.171316,-0.134515,0.750244,1.364078,0.374349,-0.293935,0.134185,-0.403270,0.372531,2.866127,0.305823,0.092038,601.949357,325.310776,-482.409219,0.624278,0.171252,-0.134529,0.750234
1357,1769790350446,15.090433,602.1154,325.3170,-482.8140,0.624277,0.171294,-0.134812,0.750175,1.364168,0.374311,-0.294592,0.134281,-0.403239,0.372555,2.866024,0.306204,0.091908,602.113690,325.353795,-482.621233,0.624304,0.171335,-0.134763,0.750152
1358,1769790350457,15.101544,602.3417,325.5060,-482.9407,0.624457,0.171357,-0.135009,0.749975,1.364665,0.374478,-0.295044,0.134392,-0.403183,0.372561,2.866004,0.306624,0.091874,602.215552,325.475648,-482.910748,0.624480,0.171357,-0.135023,0.749954
1359,1769790350468,15.112655,602.1833,325.6495,-483.1000,0.624625,0.171391,-0.135180,0.749797,1.365123,0.374577,-0.295437,0.134590,-0.403127,0.372541,2.866030,0.307306,0.091921,602.285490,325.582900,-483.088686,0.624628,0.171417,-0.135146,0.749794
1360,1769790350479,15.123766,602.3214,325.5862,-483.0420,0.624748,0.171494,-0.135270,0.749655,1.365466,0.374821,-0.295650,0.134677,-0.403096,0.372516,2.866089,0.307604,0.091904,602.396043,325.634619,-483.014271,0.624608,0.171504,-0.135227,0.749776
